TransactionID,isFraud
473445,0
473446,0
473447,0
473448,1
473449,0
473450,0
473451,0
473452,0
473453,0
473454,0
473455,0
473456,0
473457,1
473458,0
473459,1
473460,0
473461,0
473462,0
473463,1
473464,1
473465,0
473466,0
473467,0
473468,0
473469,0
473470,0
473471,0
473472,0
473473,0
473474,0
473475,0
473476,1
473477,0
473478,0
473479,0
473480,0
473481,0
473482,0
473483,1
473484,1
473485,1
473486,0
473487,1
473488,0
473489,0
473490,0
473491,0
473492,0
473493,0
473494,0
473495,0
473496,0
473497,1
473498,0
473499,0
473500,0
473501,0
473502,0
473503,0
473504,0
473505,0
473506,0
473507,0
473508,0
473509,0
473510,0
473511,0
473512,1
473513,0
473514,0
473515,0
473516,0
473517,1
473518,0
473519,1
473520,0
473521,0
473522,0
473523,0
473524,0
473525,0
473526,0
473527,0
473528,0
473529,1
473530,0
473531,1
473532,0
473533,0
473534,0
473535,0
473536,0
473537,0
473538,0
473539,1
473540,0
473541,1
473542,1
473543,0
473544,0
473545,0
473546,0
473547,0
473548,0
473549,0
473550,0
473551,0
473552,1
473553,0
473554,1
473555,1
473556,0
473557,0
473558,0
473559,0
473560,0
473561,0
473562,0
473563,0
473564,0
473565,1
473566,1
473567,0
473568,0
473569,0
473570,1
473571,1
473572,0
473573,0
473574,1
473575,0
473576,0
473577,0
473578,0
473579,1
473580,1
473581,0
473582,0
473583,0
473584,0
473585,0
473586,1
473587,0
473588,0
473589,1
473590,0
473591,1
473592,0
473593,0
473594,0
473595,0
473596,0
473597,0
473598,0
473599,0
473600,0
473601,0
473602,0
473603,0
473604,0
473605,1
473606,1
473607,0
473608,0
473609,0
473610,1
473611,1
473612,1
473613,0
473614,0
473615,1
473616,1
473617,1
473618,0
473619,0
473620,0
473621,1
473622,0
473623,1
473624,0
473625,0
473626,1
473627,0
473628,0
473629,0
473630,0
473631,0
473632,1
473633,0
473634,1
473635,0
473636,0
473637,0
473638,0
473639,0
473640,0
473641,1
473642,0
473643,0
473644,0
473645,0
473646,0
473647,0
473648,1
473649,0
473650,0
473651,1
473652,1
473653,1
473654,0
473655,1
473656,1
473657,0
473658,1
473659,0
473660,0
473661,0
473662,0
473663,0
473664,1
473665,1
473666,0
473667,0
473668,0
473669,0
473670,0
473671,0
473672,0
473673,0
473674,0
473675,0
473676,0
473677,1
473678,0
473679,1
473680,1
473681,0
473682,0
473683,0
473684,0
473685,0
473686,0
473687,1
473688,0
473689,1
473690,0
473691,0
473692,1
473693,0
473694,0
473695,1
473696,0
473697,1
473698,0
473699,1
473700,0
473701,0
473702,0
473703,0
473704,0
473705,1
473706,1
473707,0
473708,0
473709,0
473710,0
473711,0
473712,0
473713,0
473714,0
473715,0
473716,0
473717,1
473718,0
473719,0
473720,0
473721,0
473722,0
473723,0
473724,1
473725,0
473726,0
473727,0
473728,0
473729,1
473730,0
473731,0
473732,0
473733,1
473734,0
473735,1
473736,1
473737,0
473738,0
473739,0
473740,0
473741,0
473742,1
473743,0
473744,1
473745,0
473746,0
473747,1
473748,0
473749,0
473750,0
473751,1
473752,0
473753,0
473754,0
473755,0
473756,0
473757,0
473758,0
473759,0
473760,0
473761,0
473762,0
473763,0
473764,0
473765,1
473766,0
473767,0
473768,1
473769,0
473770,0
473771,0
473772,1
473773,1
473774,0
473775,0
473776,0
473777,0
473778,0
473779,0
473780,1
473781,1
473782,0
473783,1
473784,0
473785,1
473786,1
473787,1
473788,0
473789,1
473790,0
473791,0
473792,0
473793,0
473794,0
473795,0
473796,0
473797,0
473798,0
473799,0
473800,0
473801,0
473802,0
473803,0
473804,1
473805,1
473806,0
473807,0
473808,0
473809,0
473810,0
473811,0
473812,1
473813,0
473814,0
473815,0
473816,1
473817,0
473818,1
473819,0
473820,0
473821,1
473822,0
473823,0
473824,1
473825,0
473826,0
473827,0
473828,0
473829,0
473830,0
473831,0
473832,0
473833,0
473834,0
473835,0
473836,0
473837,0
473838,0
473839,0
473840,0
473841,0
473842,0
473843,0
473844,0
473845,0
473846,0
473847,0
473848,0
473849,0
473850,0
473851,0
473852,0
473853,0
473854,0
473855,0
473856,0
473857,0
473858,1
473859,0
473860,0
473861,0
473862,1
473863,0
473864,0
473865,0
473866,0
473867,0
473868,0
473869,0
473870,0
473871,0
473872,1
473873,0
473874,0
473875,1
473876,0
473877,0
473878,1
473879,1
473880,0
473881,0
473882,0
473883,0
473884,0
473885,0
473886,0
473887,1
473888,0
473889,0
473890,0
473891,0
473892,0
473893,0
473894,1
473895,0
473896,0
473897,0
473898,0
473899,0
473900,0
473901,0
473902,1
473903,0
473904,1
473905,0
473906,0
473907,0
473908,0
473909,1
473910,0
473911,0
473912,0
473913,1
473914,1
473915,1
473916,0
473917,0
473918,0
473919,0
473920,1
473921,0
473922,0
473923,0
473924,1
473925,0
473926,0
473927,0
473928,0
473929,1
473930,1
473931,0
473932,0
473933,0
473934,0
473935,1
473936,0
473937,1
473938,0
473939,0
473940,0
473941,0
473942,0
473943,1
473944,0
473945,0
473946,1
473947,0
473948,0
473949,0
473950,0
473951,0
473952,1
473953,1
473954,0
473955,1
473956,0
473957,0
473958,0
473959,0
473960,0
473961,0
473962,1
473963,0
473964,0
473965,0
473966,0
473967,0
473968,1
473969,0
473970,1
473971,1
473972,1
473973,1
473974,0
473975,0
473976,1
473977,0
473978,0
473979,0
473980,0
473981,1
473982,1
473983,1
473984,0
473985,0
473986,0
473987,0
473988,1
473989,1
473990,1
473991,1
473992,0
473993,1
473994,0
473995,0
473996,0
473997,0
473998,1
473999,0
474000,0
474001,0
474002,0
474003,0
474004,0
474005,0
474006,1
474007,0
474008,0
474009,0
474010,0
474011,0
474012,0
474013,0
474014,0
474015,0
474016,0
474017,1
474018,1
474019,0
474020,0
474021,0
474022,1
474023,0
474024,0
474025,0
474026,1
474027,0
474028,0
474029,0
474030,0
474031,0
474032,0
474033,0
474034,0
474035,1
474036,1
474037,0
474038,1
474039,0
474040,0
474041,0
474042,1
474043,0
474044,1
474045,0
474046,0
474047,1
474048,0
474049,0
474050,0
474051,0
474052,0
474053,0
474054,0
474055,0
474056,0
474057,1
474058,1
474059,0
474060,0
474061,1
474062,1
474063,1
474064,1
474065,0
474066,1
474067,0
474068,0
474069,0
474070,0
474071,0
474072,0
474073,0
474074,1
474075,0
474076,0
474077,0
474078,0
474079,0
474080,0
474081,1
474082,0
474083,0
474084,0
474085,1
474086,0
474087,1
474088,0
474089,0
474090,1
474091,0
474092,0
474093,0
474094,0
474095,0
474096,0
474097,0
474098,1
474099,1
474100,0
474101,1
474102,0
474103,0
474104,0
474105,1
474106,0
474107,0
474108,1
474109,1
474110,0
474111,0
474112,1
474113,0
474114,0
474115,0
474116,1
474117,0
474118,0
474119,1
474120,0
474121,0
474122,0
474123,1
474124,0
474125,0
474126,0
474127,1
474128,0
474129,0
474130,0
474131,0
474132,0
474133,0
474134,0
474135,0
474136,0
474137,0
474138,1
474139,1
474140,0
474141,0
474142,0
474143,1
474144,1
474145,0
474146,0
474147,0
474148,0
474149,0
474150,0
474151,0
474152,0
474153,0
474154,0
474155,1
474156,1
474157,0
474158,0
474159,0
474160,0
474161,0
474162,0
474163,1
474164,0
474165,0
474166,0
474167,0
474168,0
474169,0
474170,1
474171,1
474172,0
474173,0
474174,0
474175,0
474176,1
474177,0
474178,1
474179,1
474180,1
474181,0
474182,1
474183,0
474184,0
474185,0
474186,0
474187,0
474188,0
474189,0
474190,0
474191,0
474192,0
474193,0
474194,1
474195,1
474196,0
474197,1
474198,0
474199,0
474200,1
474201,0
474202,0
474203,0
474204,0
474205,1
474206,0
474207,0
474208,0
474209,0
474210,0
474211,0
474212,0
474213,0
474214,0
474215,0
474216,0
474217,0
474218,0
474219,1
474220,0
474221,1
474222,0
474223,0
474224,0
474225,1
474226,0
474227,0
474228,1
474229,0
474230,0
474231,0
474232,0
474233,0
474234,0
474235,0
474236,0
474237,0
474238,0
474239,0
474240,1
474241,0
474242,1
474243,1
474244,1
474245,0
474246,1
474247,0
474248,0
474249,0
474250,0
474251,1
474252,0
474253,1
474254,0
474255,0
474256,1
474257,1
474258,0
474259,0
474260,1
474261,0
474262,0
474263,0
474264,0
474265,0
474266,0
474267,0
474268,0
474269,1
474270,0
474271,1
474272,0
474273,1
474274,0
474275,0
474276,0
474277,0
474278,0
474279,0
474280,0
474281,0
474282,1
474283,0
474284,1
474285,0
474286,0
474287,0
474288,0
474289,0
474290,0
474291,0
474292,0
474293,0
474294,0
474295,0
474296,0
474297,0
474298,1
474299,0
474300,0
474301,0
474302,0
474303,1
474304,1
474305,0
474306,1
474307,0
474308,0
474309,0
474310,0
474311,0
474312,0
474313,0
474314,1
474315,0
474316,1
474317,0
474318,0
474319,0
474320,0
474321,0
474322,0
474323,0
474324,0
474325,0
474326,0
474327,0
474328,0
474329,0
474330,0
474331,1
474332,0
474333,0
474334,0
474335,0
474336,0
474337,0
474338,0
474339,1
474340,0
474341,0
474342,0
474343,0
474344,1
474345,0
474346,0
474347,0
474348,0
474349,0
474350,1
474351,1
474352,1
474353,1
474354,1
474355,0
474356,0
474357,0
474358,0
474359,0
474360,0
474361,0
474362,0
474363,0
474364,1
474365,0
474366,0
474367,0
474368,0
474369,0
474370,0
474371,0
474372,0
474373,1
474374,0
474375,0
474376,1
474377,0
474378,0
474379,0
474380,0
474381,1
474382,0
474383,0
474384,0
474385,0
474386,0
474387,1
474388,0
474389,0
474390,1
474391,0
474392,0
474393,0
474394,0
474395,0
474396,0
474397,0
474398,0
474399,0
474400,0
474401,0
474402,0
474403,0
474404,0
474405,0
474406,0
474407,0
474408,0
474409,0
474410,1
474411,0
474412,0
474413,0
474414,1
474415,1
474416,1
474417,0
474418,0
474419,0
474420,0
474421,0
474422,0
474423,0
474424,0
474425,0
474426,0
474427,0
474428,0
474429,1
474430,0
474431,1
474432,0
474433,0
474434,0
474435,0
474436,0
474437,1
474438,0
474439,0
474440,0
474441,0
474442,0
474443,0
474444,0
474445,0
474446,0
474447,0
474448,0
474449,0
474450,0
474451,0
474452,0
474453,0
474454,0
474455,0
474456,0
474457,1
474458,0
474459,0
474460,1
474461,0
474462,0
474463,1
474464,0
474465,1
474466,1
474467,0
474468,0
474469,0
474470,0
474471,0
474472,0
474473,1
474474,1
474475,1
474476,0
474477,1
474478,0
474479,0
474480,0
474481,1
474482,0
474483,1
474484,0
474485,0
474486,0
474487,0
474488,0
474489,0
474490,0
474491,1
474492,0
474493,0
474494,0
474495,0
474496,0
474497,0
474498,1
474499,0
474500,0
474501,0
474502,1
474503,0
474504,0
474505,1
474506,0
474507,0
474508,0
474509,0
474510,0
474511,0
474512,1
474513,1
474514,0
474515,1
474516,0
474517,0
474518,0
474519,0
474520,0
474521,0
474522,1
474523,0
474524,0
474525,0
474526,1
474527,0
474528,0
474529,0
474530,0
474531,0
474532,0
474533,1
474534,1
474535,1
474536,1
474537,0
474538,0
474539,1
474540,0
474541,0
474542,0
474543,0
474544,0
474545,0
474546,0
474547,0
474548,0
474549,1
474550,0
474551,0
474552,1
474553,0
474554,0
474555,1
474556,0
474557,0
474558,0
474559,1
474560,1
474561,1
474562,0
474563,0
474564,0
474565,0
474566,0
474567,0
474568,0
474569,0
474570,0
474571,0
474572,0
474573,0
474574,1
474575,1
474576,1
474577,0
474578,1
474579,0
474580,0
474581,1
474582,1
474583,1
474584,0
474585,1
474586,0
474587,0
474588,0
474589,0
474590,1
474591,1
474592,1
474593,0
474594,0
474595,0
474596,1
474597,0
474598,1
474599,0
474600,0
474601,1
474602,0
474603,0
474604,1
474605,0
474606,1
474607,1
474608,0
474609,0
474610,1
474611,1
474612,0
474613,1
474614,1
474615,0
474616,0
474617,1
474618,0
474619,0
474620,0
474621,0
474622,1
474623,0
474624,1
474625,0
474626,0
474627,0
474628,0
474629,0
474630,0
474631,1
474632,0
474633,1
474634,0
474635,0
474636,1
474637,1
474638,0
474639,0
474640,0
474641,0
474642,0
474643,0
474644,0
474645,0
474646,0
474647,0
474648,1
474649,0
474650,1
474651,0
474652,0
474653,0
474654,0
474655,0
474656,0
474657,0
474658,0
474659,0
474660,0
474661,0
474662,0
474663,0
474664,1
474665,0
474666,0
474667,0
474668,0
474669,0
474670,0
474671,0
474672,1
474673,1
474674,1
474675,1
474676,0
474677,0
474678,0
474679,0
474680,1
474681,0
474682,0
474683,0
474684,1
474685,0
474686,0
474687,0
474688,1
474689,0
474690,0
474691,0
474692,0
474693,1
474694,0
474695,0
474696,0
474697,1
474698,0
474699,0
474700,0
474701,0
474702,1
474703,0
474704,1
474705,1
474706,0
474707,0
474708,0
474709,0
474710,0
474711,0
474712,1
474713,0
474714,0
474715,1
474716,0
474717,0
474718,0
474719,0
474720,0
474721,0
474722,1
474723,0
474724,0
474725,0
474726,0
474727,0
474728,0
474729,0
474730,0
474731,0
474732,1
474733,0
474734,0
474735,0
474736,0
474737,1
474738,1
474739,0
474740,1
474741,0
474742,0
474743,0
474744,0
474745,0
474746,0
474747,0
474748,0
474749,0
474750,0
474751,0
474752,1
474753,0
474754,0
474755,0
474756,0
474757,0
474758,0
474759,1
474760,0
474761,0
474762,0
474763,0
474764,0
474765,0
474766,0
474767,1
474768,0
474769,1
474770,0
474771,1
474772,0
474773,0
474774,1
474775,0
474776,0
474777,1
474778,0
474779,0
474780,0
474781,0
474782,0
474783,0
474784,1
474785,0
474786,0
474787,0
474788,1
474789,0
474790,0
474791,0
474792,0
474793,1
474794,0
474795,0
474796,0
474797,1
474798,0
474799,1
474800,0
474801,0
474802,1
474803,1
474804,0
474805,0
474806,0
474807,1
474808,0
474809,1
474810,1
474811,0
474812,0
474813,0
474814,0
474815,0
474816,0
474817,0
474818,0
474819,0
474820,0
474821,0
474822,0
474823,0
474824,1
474825,0
474826,0
474827,0
474828,0
474829,0
474830,0
474831,0
474832,0
474833,0
474834,1
474835,0
474836,1
474837,0
474838,1
474839,0
474840,0
474841,0
474842,0
474843,0
474844,0
474845,0
474846,0
474847,0
474848,1
474849,0
474850,0
474851,1
474852,0
474853,1
474854,0
474855,0
474856,0
474857,0
474858,1
474859,1
474860,0
474861,1
474862,1
474863,0
474864,0
474865,0
474866,0
474867,0
474868,0
474869,0
474870,0
474871,1
474872,1
474873,1
474874,1
474875,0
474876,0
474877,1
474878,0
474879,0
474880,0
474881,0
474882,0
474883,0
474884,0
474885,0
474886,0
474887,0
474888,0
474889,0
474890,1
474891,1
474892,0
474893,1
474894,0
474895,0
474896,0
474897,0
474898,0
474899,0
474900,0
474901,0
474902,0
474903,0
474904,1
474905,0
474906,0
474907,1
474908,1
474909,0
474910,0
474911,0
474912,0
474913,0
474914,1
474915,0
474916,0
474917,1
474918,0
474919,1
474920,1
474921,0
474922,0
474923,0
474924,1
474925,0
474926,0
474927,0
474928,1
474929,0
474930,0
474931,1
474932,0
474933,1
474934,0
474935,1
474936,1
474937,1
474938,0
474939,0
474940,0
474941,0
474942,0
474943,1
474944,1
474945,1
474946,0
474947,0
474948,0
474949,0
474950,0
474951,0
474952,0
474953,0
474954,0
474955,0
474956,0
474957,0
474958,1
474959,0
474960,1
474961,0
474962,0
474963,0
474964,0
474965,0
474966,0
474967,0
474968,1
474969,0
474970,1
474971,0
474972,1
474973,1
474974,0
474975,0
474976,0
474977,1
474978,1
474979,0
474980,0
474981,0
474982,0
474983,0
474984,0
474985,1
474986,0
474987,1
474988,0
474989,1
474990,1
474991,0
474992,1
474993,0
474994,0
474995,1
474996,0
474997,0
474998,1
474999,0
475000,0
475001,1
475002,0
475003,1
475004,1
475005,0
475006,0
475007,1
475008,1
475009,0
475010,0
475011,0
475012,1
475013,0
475014,0
475015,0
475016,0
475017,0
475018,1
475019,0
475020,0
475021,0
475022,0
475023,0
475024,0
475025,0
475026,0
475027,0
475028,0
475029,1
475030,0
475031,0
475032,0
475033,0
475034,0
475035,0
475036,0
475037,0
475038,0
475039,1
475040,0
475041,0
475042,0
475043,0
475044,0
475045,0
475046,1
475047,0
475048,0
475049,0
475050,0
475051,0
475052,0
475053,0
475054,0
475055,0
475056,0
475057,0
475058,0
475059,1
475060,0
475061,0
475062,0
475063,0
475064,0
475065,0
475066,0
475067,0
475068,0
475069,1
475070,0
475071,0
475072,0
475073,0
475074,0
475075,0
475076,0
475077,0
475078,1
475079,0
475080,1
475081,0
475082,0
475083,0
475084,0
475085,0
475086,0
475087,0
475088,0
475089,0
475090,0
475091,0
475092,0
475093,1
475094,0
475095,0
475096,0
475097,0
475098,0
475099,0
475100,1
475101,1
475102,0
475103,0
475104,0
475105,1
475106,0
475107,0
475108,0
475109,1
475110,0
475111,0
475112,0
475113,0
475114,1
475115,0
475116,0
475117,0
475118,1
475119,0
475120,1
475121,0
475122,1
475123,0
475124,0
475125,0
475126,0
475127,0
475128,0
475129,1
475130,0
475131,0
475132,0
475133,0
475134,0
475135,0
475136,1
475137,0
475138,0
475139,0
475140,0
475141,0
475142,0
475143,0
475144,0
475145,1
475146,1
475147,0
475148,0
475149,0
475150,0
475151,0
475152,0
475153,0
475154,0
475155,1
475156,1
475157,0
475158,0
475159,0
475160,0
475161,0
475162,0
475163,0
475164,0
475165,0
475166,1
475167,0
475168,0
475169,0
475170,0
475171,1
475172,1
475173,0
475174,0
475175,1
475176,0
475177,0
475178,0
475179,0
475180,1
475181,1
475182,0
475183,0
475184,0
475185,1
475186,0
475187,0
475188,1
475189,0
475190,1
475191,0
475192,0
475193,0
475194,0
475195,0
475196,0
475197,0
475198,0
475199,1
475200,0
475201,0
475202,0
475203,0
475204,0
475205,0
475206,0
475207,0
475208,0
475209,0
475210,0
475211,0
475212,0
475213,0
475214,0
475215,0
475216,1
475217,0
475218,0
475219,0
475220,0
475221,0
475222,0
475223,0
475224,0
475225,0
475226,1
475227,0
