TransactionID,isFraud
472646,0
472647,0
472648,0
472649,0
472650,0
472651,0
472652,0
472653,0
472654,0
472655,0
472656,0
472657,0
472658,0
472659,0
472660,0
472661,0
472662,0
472663,0
472664,0
472665,0
472666,1
472667,0
472668,0
472669,0
472670,0
472671,0
472672,0
472673,0
472674,0
472675,0
472676,0
472677,0
472678,0
472679,0
472680,0
472681,0
472682,0
472683,0
472684,1
472685,0
472686,0
472687,0
472688,0
472689,0
472690,0
472691,0
472692,0
472693,1
472694,0
472695,1
472696,0
472697,0
472698,0
472699,1
472700,0
472701,0
472702,0
472703,0
472704,0
472705,0
472706,0
472707,0
472708,0
472709,0
472710,0
472711,0
472712,0
472713,0
472714,0
472715,0
472716,0
472717,0
472718,0
472719,0
472720,0
472721,0
472722,0
472723,0
472724,1
472725,0
472726,0
472727,0
472728,0
472729,0
472730,0
472731,0
472732,1
472733,0
472734,0
472735,0
472736,0
472737,0
472738,0
472739,0
472740,0
472741,0
472742,0
472743,0
472744,0
472745,0
472746,0
472747,0
472748,0
472749,0
472750,0
472751,0
472752,0
472753,0
472754,0
472755,0
472756,0
472757,1
472758,0
472759,0
472760,0
472761,1
472762,0
472763,0
472764,0
472765,0
472766,1
472767,0
472768,0
472769,1
472770,1
472771,0
472772,0
472773,0
472774,0
472775,1
472776,0
472777,0
472778,0
472779,0
472780,0
472781,1
472782,0
472783,0
472784,0
472785,0
472786,0
472787,0
472788,0
472789,0
472790,0
472791,0
472792,0
472793,0
472794,0
472795,0
472796,0
472797,0
472798,0
472799,0
472800,1
472801,0
472802,0
472803,0
472804,0
472805,0
472806,0
472807,0
472808,0
472809,0
472810,0
472811,0
472812,0
472813,1
472814,0
472815,0
472816,0
472817,0
472818,0
472819,0
472820,0
472821,0
472822,0
472823,0
472824,0
472825,0
472826,0
472827,0
472828,0
472829,0
472830,1
472831,0
472832,0
472833,0
472834,1
472835,0
472836,0
472837,1
472838,1
472839,0
472840,0
472841,0
472842,1
472843,0
472844,0
472845,0
472846,0
472847,1
472848,0
472849,0
472850,0
472851,1
472852,0
472853,0
472854,0
472855,0
472856,0
472857,0
472858,0
472859,0
472860,0
472861,0
472862,1
472863,0
472864,0
472865,0
472866,0
472867,0
472868,1
472869,0
472870,1
472871,0
472872,0
472873,0
472874,0
472875,0
472876,0
472877,0
472878,0
472879,0
472880,0
472881,1
472882,1
472883,1
472884,0
472885,0
472886,0
472887,0
472888,0
472889,0
472890,0
472891,0
472892,0
472893,0
472894,0
472895,0
472896,1
472897,0
472898,0
472899,0
472900,0
472901,0
472902,0
472903,0
472904,0
472905,0
472906,0
472907,0
472908,0
472909,0
472910,1
472911,0
472912,0
472913,0
472914,0
472915,1
472916,0
472917,0
472918,0
472919,0
472920,0
472921,0
472922,0
472923,1
472924,0
472925,0
472926,0
472927,0
472928,0
472929,1
472930,0
472931,0
472932,0
472933,0
472934,0
472935,0
472936,0
472937,0
472938,0
472939,0
472940,0
472941,0
472942,0
472943,0
472944,1
472945,0
472946,0
472947,0
472948,0
472949,0
472950,0
472951,0
472952,0
472953,1
472954,0
472955,0
472956,0
472957,0
472958,1
472959,0
472960,0
472961,0
472962,0
472963,0
472964,0
472965,0
472966,0
472967,0
472968,0
472969,0
472970,0
472971,1
472972,0
472973,0
472974,0
472975,0
472976,0
472977,0
472978,0
472979,0
472980,0
472981,0
472982,1
472983,0
472984,0
472985,0
472986,0
472987,0
472988,0
472989,0
472990,0
472991,0
472992,0
472993,0
472994,1
472995,0
472996,0
472997,0
472998,1
472999,0
473000,0
473001,0
473002,0
473003,0
473004,0
473005,0
473006,0
473007,0
473008,0
473009,0
473010,0
473011,0
473012,0
473013,0
473014,0
473015,0
473016,0
473017,0
473018,0
473019,0
473020,0
473021,0
473022,0
473023,0
473024,0
473025,0
473026,0
473027,0
473028,1
473029,1
473030,0
473031,0
473032,0
473033,0
473034,0
473035,0
473036,0
473037,0
473038,0
473039,0
473040,0
473041,1
473042,0
473043,0
473044,0
473045,0
473046,0
473047,0
473048,0
473049,0
473050,0
473051,0
473052,0
473053,0
473054,0
473055,0
473056,0
473057,0
473058,0
473059,0
473060,0
473061,0
473062,0
473063,0
473064,0
473065,1
473066,0
473067,0
473068,0
473069,0
473070,0
473071,0
473072,0
473073,0
473074,0
473075,0
473076,0
473077,0
473078,0
473079,0
473080,0
473081,0
473082,0
473083,0
473084,0
473085,0
473086,0
473087,0
473088,1
473089,0
473090,0
473091,0
473092,0
473093,1
473094,0
473095,0
473096,0
473097,0
473098,0
473099,1
473100,0
473101,0
473102,0
473103,0
473104,0
473105,0
473106,0
473107,1
473108,0
473109,0
473110,0
473111,0
473112,0
473113,0
473114,0
473115,0
473116,1
473117,0
473118,0
473119,0
473120,0
473121,0
473122,0
473123,0
473124,0
473125,0
473126,0
473127,0
473128,0
473129,0
473130,0
473131,0
473132,0
473133,0
473134,1
473135,0
473136,0
473137,0
473138,1
473139,1
473140,0
473141,0
473142,0
473143,0
473144,0
473145,0
473146,0
473147,0
473148,0
473149,0
473150,0
473151,0
473152,0
473153,0
473154,0
473155,0
473156,1
473157,0
473158,0
473159,0
473160,0
473161,0
473162,0
473163,0
473164,1
473165,0
473166,0
473167,0
473168,0
473169,1
473170,0
473171,0
473172,0
473173,0
473174,0
473175,0
473176,0
473177,0
473178,0
473179,0
473180,0
473181,0
473182,0
473183,0
473184,0
473185,0
473186,1
473187,0
473188,0
473189,0
473190,0
473191,1
473192,1
473193,1
473194,0
473195,0
473196,0
473197,0
473198,0
473199,0
473200,0
473201,0
473202,0
473203,0
473204,0
473205,0
473206,0
473207,0
473208,0
473209,0
473210,1
473211,1
473212,0
473213,0
473214,0
473215,0
473216,0
473217,0
473218,0
473219,0
473220,0
473221,0
473222,0
473223,0
473224,0
473225,0
473226,1
473227,0
473228,0
473229,0
473230,0
473231,0
473232,0
473233,0
473234,1
473235,0
473236,0
473237,0
473238,0
473239,0
473240,0
473241,0
473242,0
473243,0
473244,0
473245,0
473246,0
473247,0
473248,0
473249,1
473250,1
473251,0
473252,0
473253,0
473254,1
473255,0
473256,0
473257,0
473258,0
473259,0
473260,0
473261,0
473262,0
473263,0
473264,0
473265,0
473266,0
473267,0
473268,0
473269,0
473270,0
473271,0
473272,0
473273,0
473274,0
473275,0
473276,0
473277,0
473278,0
473279,1
473280,0
473281,0
473282,0
473283,0
473284,0
473285,0
473286,0
473287,0
473288,0
473289,0
473290,0
473291,0
473292,0
473293,0
473294,0
473295,1
473296,0
473297,1
473298,0
473299,0
473300,1
473301,0
473302,0
473303,0
473304,0
473305,0
473306,0
473307,0
473308,1
473309,0
473310,0
473311,0
473312,0
473313,0
473314,0
473315,0
473316,0
473317,1
473318,0
473319,0
473320,0
473321,0
473322,1
473323,0
473324,0
473325,0
473326,0
473327,0
473328,0
473329,0
473330,0
473331,0
473332,0
473333,0
473334,0
473335,0
473336,0
473337,0
473338,0
473339,0
473340,0
473341,0
473342,0
473343,0
473344,0
473345,0
473346,0
473347,0
473348,0
473349,0
473350,0
473351,0
473352,0
473353,0
473354,0
473355,0
473356,0
473357,0
473358,0
473359,0
473360,0
473361,0
473362,0
473363,0
473364,0
473365,0
473366,0
473367,1
473368,0
473369,0
473370,0
473371,1
473372,0
473373,0
473374,0
473375,0
473376,0
473377,0
473378,0
473379,0
473380,0
473381,0
473382,1
473383,1
473384,0
473385,0
473386,1
473387,0
473388,0
473389,0
473390,0
473391,0
473392,0
473393,1
473394,0
473395,0
473396,0
473397,0
473398,0
473399,0
473400,0
473401,1
473402,0
473403,0
473404,0
473405,0
473406,0
473407,0
473408,0
473409,0
473410,0
473411,0
473412,0
473413,0
473414,0
473415,1
473416,0
473417,0
473418,0
473419,0
473420,0
473421,0
473422,1
473423,0
473424,0
473425,0
473426,0
473427,0
473428,0
473429,0
473430,0
473431,1
473432,1
473433,0
473434,1
473435,1
473436,1
473437,1
473438,1
473439,1
473440,1
473441,1
473442,1
473443,1
473444,1
473445,1
473446,1
473447,1
473448,1
473449,1
473450,1
473451,1
473452,1
473453,1
473454,1
473455,1
473456,1
473457,1
473458,1
473459,1
473460,1
473461,1
473462,1
473463,0
473464,1
473465,1
473466,1
473467,1
473468,1
473469,1
473470,1
473471,1
473472,1
473473,1
473474,1
473475,1
473476,1
473477,1
473478,1
473479,1
473480,1
473481,1
473482,1
473483,1
473484,1
473485,1
473486,1
473487,0
473488,1
473489,1
473490,1
473491,1
473492,1
473493,1
473494,1
473495,1
473496,1
473497,1
473498,1
473499,1
473500,1
473501,1
473502,1
473503,1
473504,1
473505,1
473506,1
473507,1
473508,1
473509,1
473510,1
473511,1
473512,0
473513,1
473514,1
473515,1
473516,1
473517,1
473518,1
473519,1
473520,1
473521,1
473522,1
473523,1
473524,1
473525,1
473526,1
473527,1
473528,1
473529,0
473530,1
473531,0
473532,1
473533,1
473534,1
473535,1
473536,1
473537,1
473538,1
473539,1
473540,1
473541,0
473542,0
473543,1
473544,1
473545,1
473546,1
473547,1
473548,1
473549,1
473550,1
473551,1
473552,1
473553,1
473554,1
473555,1
473556,1
473557,1
473558,1
473559,1
473560,1
473561,1
473562,1
473563,1
473564,1
473565,1
473566,0
473567,1
473568,1
473569,1
473570,0
473571,0
473572,1
473573,1
473574,1
473575,1
473576,1
473577,1
473578,1
473579,0
473580,0
473581,1
473582,1
473583,1
473584,1
473585,1
473586,1
473587,1
473588,1
473589,1
473590,1
473591,1
473592,1
473593,1
473594,1
473595,1
473596,1
473597,1
473598,1
473599,1
473600,1
473601,1
473602,1
473603,1
473604,1
473605,0
473606,1
473607,1
473608,1
473609,1
473610,0
473611,1
473612,0
473613,1
473614,1
473615,0
473616,0
473617,0
473618,1
473619,1
473620,1
473621,1
473622,1
473623,0
473624,1
473625,1
473626,1
473627,1
473628,1
473629,1
473630,1
473631,1
473632,0
473633,1
473634,0
473635,1
473636,1
473637,1
473638,1
473639,1
473640,1
473641,1
473642,1
473643,1
473644,1
473645,1
473646,1
473647,1
473648,1
473649,1
473650,1
473651,0
473652,1
473653,0
473654,1
473655,1
473656,1
473657,1
473658,0
473659,1
473660,1
473661,1
473662,1
473663,1
473664,0
473665,0
473666,1
473667,1
473668,1
473669,1
473670,1
473671,1
473672,1
473673,1
473674,1
473675,1
473676,1
473677,1
473678,1
473679,1
473680,1
473681,1
473682,1
473683,1
473684,1
473685,1
473686,1
473687,0
473688,1
473689,0
473690,1
473691,1
473692,0
473693,1
473694,1
473695,0
473696,1
473697,0
473698,1
473699,0
473700,1
473701,1
473702,1
473703,1
473704,1
473705,0
473706,1
473707,1
473708,1
473709,1
473710,1
473711,1
473712,1
473713,1
473714,1
473715,1
473716,1
473717,1
473718,1
473719,1
473720,1
473721,1
473722,1
473723,1
473724,0
473725,1
473726,1
473727,1
473728,1
473729,1
473730,1
473731,1
473732,1
473733,0
473734,1
473735,1
473736,1
473737,1
473738,1
473739,1
473740,1
473741,1
473742,1
473743,1
473744,1
473745,1
473746,1
473747,0
473748,1
473749,1
473750,1
473751,1
473752,1
473753,1
473754,1
473755,1
473756,1
473757,1
473758,1
473759,1
473760,1
473761,1
473762,1
473763,1
473764,1
473765,0
473766,1
473767,1
473768,1
473769,1
473770,1
473771,1
473772,1
473773,1
473774,1
473775,1
473776,1
473777,1
473778,1
473779,1
473780,0
473781,1
473782,1
473783,1
473784,1
473785,1
473786,0
473787,0
473788,1
473789,1
473790,1
473791,1
473792,1
473793,1
473794,1
473795,1
473796,1
473797,1
473798,1
473799,1
473800,1
473801,1
473802,1
473803,1
473804,0
473805,0
473806,1
473807,1
473808,1
473809,1
473810,1
473811,1
473812,1
473813,1
473814,1
473815,1
473816,1
473817,1
473818,1
473819,1
473820,1
473821,1
473822,1
473823,1
473824,0
473825,1
473826,1
473827,1
473828,1
473829,1
473830,1
473831,1
473832,1
473833,1
473834,1
473835,1
473836,1
473837,1
473838,1
473839,1
473840,1
473841,1
473842,1
473843,1
473844,1
473845,1
473846,1
473847,1
473848,1
473849,1
473850,1
473851,1
473852,1
473853,1
473854,1
473855,1
473856,1
473857,1
473858,0
473859,1
473860,1
473861,1
473862,0
473863,1
473864,1
473865,1
473866,1
473867,1
473868,1
473869,1
473870,1
473871,1
473872,1
473873,1
473874,1
473875,1
473876,1
473877,1
473878,1
473879,1
473880,1
473881,1
473882,1
473883,1
473884,1
473885,1
473886,1
473887,0
473888,1
473889,1
473890,1
473891,1
473892,1
473893,1
473894,0
473895,1
473896,1
473897,1
473898,1
473899,1
473900,1
473901,1
473902,0
473903,1
473904,0
473905,1
473906,1
473907,1
473908,1
473909,1
473910,1
473911,1
473912,1
473913,1
473914,0
473915,0
473916,1
473917,1
473918,1
473919,1
473920,1
473921,1
473922,1
473923,1
473924,0
473925,1
473926,1
473927,1
473928,1
473929,0
473930,0
473931,1
473932,1
473933,1
473934,1
473935,1
473936,1
473937,1
473938,1
473939,1
473940,1
473941,1
473942,1
473943,1
473944,1
473945,1
473946,1
473947,1
473948,1
473949,1
473950,1
473951,1
473952,0
473953,0
473954,1
473955,0
473956,1
473957,1
473958,1
473959,1
473960,1
473961,1
473962,1
473963,1
473964,1
473965,1
473966,1
473967,1
473968,0
473969,1
473970,0
473971,0
473972,0
473973,1
473974,1
473975,1
473976,0
473977,1
473978,1
473979,1
473980,1
473981,0
473982,1
473983,0
473984,1
473985,1
473986,1
473987,1
473988,0
473989,1
473990,1
473991,0
473992,1
473993,0
473994,1
473995,1
473996,1
473997,1
473998,0
473999,1
474000,1
474001,1
474002,1
474003,1
474004,1
474005,1
474006,1
474007,1
474008,1
474009,1
474010,1
474011,1
474012,1
474013,1
474014,1
474015,1
474016,1
474017,1
474018,1
474019,1
474020,1
474021,1
474022,1
474023,1
474024,1
474025,1
474026,1
474027,1
474028,1
474029,1
474030,1
474031,1
474032,1
474033,1
474034,1
474035,0
474036,1
474037,1
474038,1
474039,1
474040,1
474041,1
474042,0
474043,1
474044,1
474045,1
474046,1
474047,1
474048,1
474049,1
474050,1
474051,1
474052,1
474053,1
474054,1
474055,1
474056,1
474057,1
474058,1
474059,1
474060,1
474061,1
474062,0
474063,0
474064,0
474065,1
474066,1
474067,1
474068,1
474069,1
474070,1
474071,1
474072,1
474073,1
474074,1
474075,1
474076,1
474077,1
474078,1
474079,1
474080,1
474081,1
474082,1
474083,1
474084,1
474085,0
474086,1
474087,0
474088,1
474089,1
474090,1
474091,1
474092,1
474093,1
474094,1
474095,1
474096,1
474097,1
474098,0
474099,1
474100,1
474101,0
474102,1
474103,1
474104,1
474105,1
474106,1
474107,1
474108,1
474109,1
474110,1
474111,1
474112,0
474113,1
474114,1
474115,1
474116,0
474117,1
474118,1
474119,1
474120,1
474121,1
474122,1
474123,0
474124,1
474125,1
474126,1
474127,0
474128,1
474129,1
474130,1
474131,1
474132,1
474133,1
474134,1
474135,1
474136,1
474137,1
474138,1
474139,0
474140,1
474141,1
474142,1
474143,0
474144,0
474145,1
474146,1
474147,1
474148,1
474149,1
474150,1
474151,1
474152,1
474153,1
474154,1
474155,1
474156,0
474157,1
474158,1
474159,1
474160,1
474161,1
474162,1
474163,1
474164,1
474165,1
474166,1
474167,1
474168,1
474169,1
474170,1
474171,0
474172,1
474173,1
474174,1
474175,1
474176,0
474177,1
474178,1
474179,1
474180,0
474181,1
474182,1
474183,1
474184,1
474185,1
474186,1
474187,1
474188,1
474189,1
474190,1
474191,1
474192,1
474193,1
474194,0
474195,1
474196,1
474197,1
474198,1
474199,1
474200,0
474201,1
474202,1
474203,1
474204,1
474205,1
474206,1
474207,1
474208,1
474209,1
474210,1
474211,1
474212,1
474213,1
474214,1
474215,1
474216,1
474217,1
474218,1
474219,0
474220,1
474221,1
474222,1
474223,1
474224,1
474225,1
474226,1
474227,1
474228,1
474229,1
474230,1
474231,1
474232,1
474233,1
474234,1
474235,1
474236,1
474237,1
474238,1
474239,1
474240,1
474241,1
474242,1
474243,1
474244,1
474245,1
474246,0
474247,1
474248,1
474249,1
474250,1
474251,1
474252,1
474253,1
474254,1
474255,1
474256,1
474257,0
474258,1
474259,1
474260,0
474261,1
474262,1
474263,1
474264,1
474265,1
474266,1
474267,1
474268,1
474269,1
474270,1
474271,1
474272,1
474273,0
474274,1
474275,1
474276,1
474277,1
474278,1
474279,1
474280,1
474281,1
474282,1
474283,1
474284,1
474285,1
474286,1
474287,1
474288,1
474289,1
474290,1
474291,1
474292,1
474293,1
474294,1
474295,1
474296,1
474297,1
474298,1
474299,1
474300,1
474301,1
474302,1
474303,0
474304,0
474305,1
474306,0
474307,1
474308,1
474309,1
474310,1
474311,1
474312,1
474313,1
474314,1
474315,1
474316,1
474317,1
474318,1
474319,1
474320,1
474321,1
474322,1
474323,1
474324,1
474325,1
474326,1
474327,1
474328,1
474329,1
474330,1
474331,0
474332,1
474333,1
474334,1
474335,1
474336,1
474337,1
474338,1
474339,1
474340,1
474341,1
474342,1
474343,1
474344,1
474345,1
474346,1
474347,1
474348,1
474349,1
474350,1
474351,1
474352,1
474353,1
474354,1
474355,1
474356,1
474357,1
474358,1
474359,1
474360,1
474361,1
474362,1
474363,1
474364,1
474365,1
474366,1
474367,1
474368,1
474369,1
474370,1
474371,1
474372,1
474373,0
474374,1
474375,1
474376,0
474377,1
474378,1
474379,1
474380,1
474381,1
474382,1
474383,1
474384,1
474385,1
474386,1
474387,0
474388,1
474389,1
474390,1
474391,1
474392,1
474393,1
474394,1
474395,1
474396,1
474397,1
474398,1
474399,1
474400,1
474401,1
474402,1
474403,1
474404,1
474405,1
474406,1
474407,1
474408,1
474409,1
474410,1
474411,1
474412,1
474413,1
474414,1
474415,1
474416,0
474417,1
474418,1
474419,1
474420,1
474421,1
474422,1
474423,1
474424,1
474425,1
474426,1
474427,1
474428,1
474429,0
474430,1
474431,1
474432,1
474433,1
474434,1
474435,1
474436,1
474437,0
474438,1
474439,1
474440,1
474441,1
474442,1
474443,1
474444,1
474445,1
474446,1
474447,1
474448,1
474449,1
474450,1
474451,1
474452,1
474453,1
474454,1
474455,1
474456,1
474457,1
474458,1
474459,1
474460,0
474461,1
474462,1
474463,0
474464,1
474465,1
474466,0
474467,1
474468,1
474469,1
474470,1
474471,1
474472,1
474473,1
474474,0
474475,1
474476,1
474477,0
474478,1
474479,1
474480,1
474481,0
474482,1
474483,0
474484,1
474485,1
474486,1
474487,1
474488,1
474489,1
474490,1
474491,1
474492,1
474493,1
474494,1
474495,1
474496,1
474497,1
474498,0
474499,1
474500,1
474501,1
474502,1
474503,1
474504,1
474505,1
474506,1
474507,1
474508,1
474509,1
474510,1
474511,1
474512,1
474513,1
474514,1
474515,0
474516,1
474517,1
474518,1
474519,1
474520,1
474521,1
474522,0
474523,1
474524,1
474525,1
474526,1
474527,1
474528,1
474529,1
474530,1
474531,1
474532,1
474533,1
474534,0
474535,1
474536,0
474537,1
474538,1
474539,0
474540,1
474541,1
474542,1
474543,1
474544,1
474545,1
474546,1
474547,1
474548,1
474549,1
474550,1
474551,1
474552,1
474553,1
474554,1
474555,0
474556,1
474557,1
474558,1
474559,1
474560,1
474561,0
474562,1
474563,1
474564,1
474565,1
474566,1
474567,1
474568,1
474569,1
474570,1
474571,1
474572,1
474573,1
474574,1
474575,1
474576,1
474577,1
474578,0
474579,1
474580,1
474581,0
474582,0
474583,1
474584,1
474585,1
474586,1
474587,1
474588,1
474589,1
474590,1
474591,0
474592,0
474593,1
474594,1
474595,1
474596,0
474597,1
474598,1
474599,1
474600,1
474601,1
474602,1
474603,1
474604,0
474605,1
474606,1
474607,0
474608,1
474609,1
474610,0
474611,1
474612,1
474613,0
474614,1
474615,1
474616,1
474617,1
474618,1
474619,1
474620,1
474621,1
474622,1
474623,1
474624,0
474625,1
474626,1
474627,1
474628,1
474629,1
474630,1
474631,1
474632,1
474633,1
474634,1
474635,1
474636,1
474637,1
474638,1
474639,1
474640,1
474641,1
474642,1
474643,1
474644,1
474645,1
474646,1
474647,1
474648,1
474649,1
474650,1
474651,1
474652,1
474653,1
474654,1
474655,1
474656,1
474657,1
474658,1
474659,1
474660,1
474661,1
474662,1
474663,1
474664,0
474665,1
474666,1
474667,1
474668,1
474669,1
474670,1
474671,1
474672,1
474673,0
474674,1
474675,1
474676,1
474677,1
474678,1
474679,1
474680,1
474681,1
474682,1
474683,1
474684,1
474685,1
474686,1
474687,1
474688,1
474689,1
474690,1
474691,1
474692,1
474693,1
474694,1
474695,1
474696,1
474697,0
474698,1
474699,1
474700,1
474701,1
474702,1
474703,1
474704,0
474705,1
474706,1
474707,1
474708,1
474709,1
474710,1
474711,1
474712,1
474713,1
474714,1
474715,1
474716,1
474717,1
474718,1
474719,1
474720,1
474721,1
474722,1
474723,1
474724,1
474725,1
474726,1
474727,1
474728,1
474729,1
474730,1
474731,1
474732,1
474733,1
474734,1
474735,1
474736,1
474737,1
474738,1
474739,1
474740,0
474741,1
474742,1
474743,1
474744,1
474745,1
474746,1
474747,1
474748,1
474749,1
474750,1
474751,1
474752,1
474753,1
474754,1
474755,1
474756,1
474757,1
474758,1
474759,1
474760,1
474761,1
474762,1
474763,1
474764,1
474765,1
474766,1
474767,0
474768,1
474769,0
474770,1
474771,0
474772,1
474773,1
474774,1
474775,1
474776,1
474777,1
474778,1
474779,1
474780,1
474781,1
474782,1
474783,1
474784,1
474785,1
474786,1
474787,1
474788,0
474789,1
474790,1
474791,1
474792,1
474793,1
474794,1
474795,1
474796,1
474797,1
474798,1
474799,0
474800,1
474801,1
474802,0
474803,1
474804,1
474805,1
474806,1
474807,1
474808,1
474809,1
474810,1
474811,1
474812,1
474813,1
474814,1
474815,1
474816,1
474817,1
474818,1
474819,1
474820,1
474821,1
474822,1
474823,1
474824,0
474825,1
474826,1
474827,1
474828,1
474829,1
474830,1
474831,1
474832,1
474833,1
474834,1
474835,1
474836,0
474837,1
474838,0
474839,1
474840,1
474841,1
474842,1
474843,1
474844,1
474845,1
474846,1
474847,1
474848,1
474849,1
474850,1
474851,0
474852,1
474853,1
474854,1
474855,1
474856,1
474857,1
474858,0
474859,1
474860,1
474861,1
474862,1
474863,1
474864,1
474865,1
474866,1
474867,1
474868,1
474869,1
474870,1
474871,0
474872,0
474873,1
474874,0
474875,1
474876,1
474877,0
474878,1
474879,1
474880,1
474881,1
474882,1
474883,1
474884,1
474885,1
474886,1
474887,1
474888,1
474889,1
474890,1
474891,1
474892,1
474893,1
474894,1
474895,1
474896,1
474897,1
474898,1
474899,1
474900,1
474901,1
474902,1
474903,1
474904,1
474905,1
474906,1
474907,0
474908,0
474909,1
474910,1
474911,1
474912,1
474913,1
474914,0
474915,1
474916,1
474917,1
474918,1
474919,1
474920,1
474921,1
474922,1
474923,1
474924,0
474925,1
474926,1
474927,1
474928,1
474929,1
474930,1
474931,1
474932,1
474933,1
474934,1
474935,1
474936,1
474937,1
474938,1
474939,1
474940,1
474941,1
474942,1
474943,0
474944,0
474945,0
474946,1
474947,1
474948,1
474949,1
474950,1
474951,1
474952,1
474953,1
474954,1
474955,1
474956,1
474957,1
474958,1
474959,1
474960,0
474961,1
474962,1
474963,1
474964,1
474965,1
474966,1
474967,1
474968,0
474969,1
474970,0
474971,1
474972,0
474973,1
474974,1
474975,1
474976,1
474977,0
474978,1
474979,1
474980,1
474981,1
474982,1
474983,1
474984,1
474985,0
474986,1
474987,0
474988,1
474989,1
474990,0
474991,1
474992,0
474993,1
474994,1
474995,0
474996,1
474997,1
474998,0
474999,1
475000,1
475001,1
475002,1
475003,1
475004,1
475005,1
475006,1
475007,0
475008,0
475009,1
475010,1
475011,1
475012,1
475013,1
475014,1
475015,1
475016,1
475017,1
475018,0
475019,1
475020,1
475021,1
475022,1
475023,1
475024,1
475025,1
475026,1
475027,1
475028,1
475029,0
475030,1
475031,1
475032,1
475033,1
475034,1
475035,1
475036,1
475037,1
475038,1
475039,1
475040,1
475041,1
475042,1
475043,1
475044,1
475045,1
475046,1
475047,1
475048,1
475049,1
475050,1
475051,1
475052,1
475053,1
475054,1
475055,1
475056,1
475057,1
475058,1
475059,1
475060,1
475061,1
475062,1
475063,1
475064,1
475065,1
475066,1
475067,1
475068,1
475069,1
475070,1
475071,1
475072,1
475073,1
475074,1
475075,1
475076,1
475077,1
475078,1
475079,1
475080,1
475081,1
475082,1
475083,1
475084,1
475085,1
475086,1
475087,1
475088,1
475089,1
475090,1
475091,1
475092,1
475093,1
475094,1
475095,1
475096,1
475097,1
475098,1
475099,1
475100,0
475101,1
475102,1
475103,1
475104,1
475105,0
475106,1
475107,1
475108,1
475109,0
475110,1
475111,1
475112,1
475113,1
475114,0
475115,1
475116,1
475117,1
475118,0
475119,1
475120,1
475121,1
475122,1
475123,1
475124,1
475125,1
475126,1
475127,1
475128,1
475129,1
475130,1
475131,1
475132,1
475133,1
475134,1
475135,1
475136,1
475137,1
475138,1
475139,1
475140,1
475141,1
475142,1
475143,1
475144,1
475145,0
475146,1
475147,1
475148,1
475149,1
475150,1
475151,1
475152,1
475153,1
475154,1
475155,0
475156,0
475157,1
475158,1
475159,1
475160,1
475161,1
475162,1
475163,1
475164,1
475165,1
475166,1
475167,1
475168,1
475169,1
475170,1
475171,1
475172,1
475173,1
475174,1
475175,1
475176,1
475177,1
475178,1
475179,1
475180,0
475181,0
475182,1
475183,1
475184,1
475185,1
475186,1
475187,1
475188,1
475189,1
475190,0
475191,1
475192,1
475193,1
475194,1
475195,1
475196,1
475197,1
475198,1
475199,1
475200,1
475201,1
475202,1
475203,1
475204,1
475205,1
475206,1
475207,1
475208,1
475209,1
475210,1
475211,1
475212,1
475213,1
475214,1
475215,1
475216,1
475217,1
475218,1
475219,1
475220,1
475221,1
475222,1
475223,1
475224,1
475225,1
475226,0
475227,1
